cmip5.output2.MOHC.HadCM3.historical.day.atmos.day.r10i1p1.v20110728|esgf.ceda.ac.uk
cmip5.output2.MOHC.HadCM3.historical.day.atmos.day.r1i1p1.v20110728|esgf.ceda.ac.uk
cmip5.output2.MOHC.HadCM3.historical.day.atmos.day.r2i1p1.v20110728|esgf.ceda.ac.uk
